,mRNA_RB1,DNA_RB1,mRNA_CDH1,DNA_CDH1,mRNA_PTEN,DNA_PTEN,mRNA_BRCA2,DNA_BRCA2,mRNA_CDKN2A,DNA_CDKN2A,mRNA_TP53,DNA_TP53,mRNA_CTNNB1,DNA_CTNNB1,mRNA_CCNE1,DNA_CCNE1,mRNA_CCND1,DNA_CCND1,mRNA_CDH2,DNA_CDH2,mRNA_CDH3,DNA_CDH3,mRNA_ERBB2,DNA_ERBB2,mRNA_ERBB3,DNA_ERBB3
TCGA-BH-A0E0-01,-1.6772922127047634,-0.5370966249539953,-0.07571855911627935,-0.3727843892864466,0.4046454234616189,0.43134224124915443,-0.892600303802316,-0.7481903751121524,0.771805875848116,1.1946130576225666,1.3762847795944366,-0.3196002114410703,-1.4820946370525194,-1.161443122923897,2.0007139054659047,-0.278219842081524,-0.6332957161620633,-0.47765160697709463,-0.2057468606444901,0.9928094241534334,-0.5509345008342653,-0.3738098041449854,-0.3484688162860525,-0.679692901690381,-0.8331950142115307,-1.591299106951819
TCGA-BH-A0E1-01,0.17934961940515404,0.5588307618313489,-0.5206932904261151,-1.2691749564121524,0.7268775162968075,0.3721760007729935,-0.1267667130538332,0.3174585717289945,-0.4672739876900522,0.2575149083163531,-0.05486377713225775,0.9832532554986873,-0.031227028641508864,0.33650702354453904,-0.25791850504185326,-0.2428692963336234,0.5877980093294877,-0.4821329793301938,-0.19952537195341608,0.06304329935825188,-0.39534107691736764,-1.2895951537352766,-0.334340297905686,-0.3307927167615797,-0.2766765592153788,-0.19422681605496886
TCGA-BH-A0E2-01,1.6991430232372984,2.337078324523915,0.5047337346091715,-1.0653310373573268,0.8080509257841813,0.33273184045555293,0.4122815083390116,2.046576454223644,0.09687665651002732,0.19720661157882446,0.5722453183420242,-1.4011556014604385,-0.1710358997860366,0.3256784682688636,-0.2524769215804998,-0.24463682362101843,0.1951504322663613,-0.4023645514450293,-0.03889128967238984,0.15181493941407323,-0.4665338048815361,-1.0813407593678046,-0.36947262168766437,-0.9472119020452189,-0.9016104977470736,-2.430953665622148
TCGA-BH-A0E6-01,-1.6974973319174762,-1.0639847916777185,-0.7060096383132656,-0.13496648372248377,0.32293354330734575,1.3352709151905011,-0.713012959000051,0.35844506968442325,4.532514482150061,-0.4569064530359087,-1.30644767927681,0.5281896043666188,-0.9453689655598936,0.33650702354453904,0.6380455350937758,-0.278219842081524,-0.6164977203600746,-0.7671482609872985,-0.1842232282786218,0.6447311513029761,0.1156458669018974,-0.130846344049602,-0.31743408383013483,-0.4442069207955077,-0.37915512238302973,-1.2561428755497968
TCGA-BH-A0E7-01,-0.5508731153099579,0.5667340843322047,0.590616793575087,-1.4573385740012217,1.6015279676702214,0.8586539780214275,-0.474219985478762,0.32514354009563734,-0.4495948576746869,0.2760713073125157,-0.6009952021391415,0.9894870041443321,0.02865724569552731,0.33650702354453904,-0.3683751174759774,-0.21282133244790788,-0.15322850340473645,-0.4866143516832929,-0.15835788048675714,0.0326740540759972,-0.38606189919486716,-1.4818299793052498,-0.269246025759716,-0.3160748429556501,1.5844983027403388,0.4055264401381234
TCGA-BH-A0E9-01,-0.2403359211938589,-0.13139273657672856,-0.9204622857669872,-0.048724825660826886,-0.276384677263364,0.4412032813285146,-0.5663449125697573,-0.3536953322911509,-0.41910355674243,0.14153741459033656,-0.2522187121009743,0.5531245989491979,0.3420923298309829,-0.6994247644950782,-0.2856529917824743,0.011654633051261,-0.12748072349865824,-0.5385982709792427,-0.19864019606982986,0.34337479427137196,0.3138704430841131,-0.042738715663364006,-0.19921043514112172,-0.4372808625338938,0.4368666806923925,-0.3177054276241349
TCGA-BH-A0EA-01,-0.23588135052309417,0.5482929984968745,-0.7595309448723158,-0.7543383916198374,0.48486957275827874,0.7962007241854798,-0.8370711199643917,0.3072119472401373,-0.29298622202529073,0.6425601874867279,0.41937124705452644,0.8087082934206334,0.21252025003292402,0.4520116131517438,-0.4019091143573436,-0.31357038782942465,-0.3912903431572239,-0.4937845474482515,-0.07498418262040052,0.006977000375627862,0.0822605689068082,-0.7636193115507652,-0.19149245172830673,-0.37148330904856147,-0.2951832729367964,-0.22950641936044489
TCGA-BH-A0EE-01,-1.8846349364886197,-2.3891085309878823,-0.4881272949171232,-0.05656497639370479,0.4897365569461305,1.233373501037113,0.761464151928668,-0.39468183024657966,3.6955990553086147,2.5469106344679195,-1.5659670259782315,-0.9273907043914357,-1.0939266190156918,0.3328975051193139,0.07877763258893974,-0.5451164624781737,-0.6722284487107023,-0.6120927775700685,-0.20777925903610697,0.025665766703169206,1.6336551692273626,-0.050748500062112914,0.5617128461899885,2.830952879665176,-1.4457271809529717,-0.9245146044783223
TCGA-BH-A0EI-01,1.0163786194609858,0.593078492668391,0.12957212398224965,0.6150746030561679,0.7320904672742912,0.30643573357725923,0.07053916960262381,0.3174585717289945,-0.280321300344616,0.22272166019854814,-0.85067680561667,-0.8494688463208759,0.23743559932652342,0.3437260603949893,-0.3077783502418793,-0.3188729696916097,1.9789742506579682,-0.12362319108226338,0.06873950090993709,0.016321383539398535,-0.5927463193286489,0.6354230300973762,-0.29290803740288823,-0.35243664882912323,-0.19856946494697075,-0.11308372845237402
TCGA-BH-A0GY-01,0.6640314357463054,0.6589395135088564,0.6419808834411037,-0.4302788279942177,-0.4307409893171837,0.20125130606408428,-0.052525688670836686,1.2729563053149267,-0.10872670833660117,-0.7770043357197143,0.812862064170827,0.9583182609161082,-0.38449584904362855,0.3040213577175127,0.14033728846667748,1.2878093345504735,-0.3610007167645964,-0.19532514873184947,-0.1305571762998993,-0.9741832318202923,0.05128619623639234,-0.4325482230691439,-0.33036681552934766,-0.3247324157826675,-0.33784790962712385,1.1111185062476439
TCGA-BH-A0H5-01,0.5494343851436151,0.5772718476666793,-0.7553134190554278,0.4164574511565946,0.03272756426806935,0.3458798938946998,-0.5740753018972123,0.33539016458449455,-0.3258230991748611,0.24823670881827176,0.26758775850661914,0.9302663920107067,-0.37746423780660143,0.3437260603949893,-0.3107664890475005,-0.24640435090841348,-0.4645982923284125,-0.47406650909461534,-0.20052237876804294,0.028001862494111872,-0.5673750064450851,0.4325084919957374,-0.3002333712079248,-0.33252423132698317,-0.7210667502723912,-0.12013964911346924
