,ascore,dscore,escore,fscore,ncbiTaxonId,nscore,preferredName_A,preferredName_B,pscore,score,stringId_A,stringId_B,tscore
929,0.0,0.0,0.064,0.0,9606,0.0,CDH1,TGFB3,0.0,0.579,ENSP00000261769,ENSP00000238682,0.569
930,0.0,0.0,0.05,0.0,9606,0.0,CDH1,EGR1,0.0,0.404,ENSP00000261769,ENSP00000239938,0.399
931,0.0,0.0,0.0,0.0,9606,0.0,CDH1,DUSP4,0.0,0.474,ENSP00000261769,ENSP00000240100,0.474
932,0.049,0.0,0.0,0.0,9606,0.0,CDH1,TWIST1,0.0,0.923,ENSP00000261769,ENSP00000242261,0.922
933,0.0,0.0,0.0,0.0,9606,0.0,CDH1,NEUROG3,0.0,0.429,ENSP00000261769,ENSP00000242462,0.429
934,0.0,0.0,0.0,0.0,9606,0.0,CDH1,PI3,0.0,0.491,ENSP00000261769,ENSP00000243924,0.491
935,0.0,0.9,0.278,0.0,9606,0.0,CDH1,SNAI1,0.0,0.997,ENSP00000261769,ENSP00000244050,0.968
936,0.065,0.0,0.0,0.0,9606,0.0,CDH1,SOX4,0.0,0.437,ENSP00000261769,ENSP00000244745,0.423
937,0.0,0.0,0.0,0.0,9606,0.0,CDH1,ATXN1,0.0,0.47,ENSP00000261769,ENSP00000244769,0.47
938,0.0,0.0,0.064,0.0,9606,0.0,CDH1,BMP4,0.0,0.755,ENSP00000261769,ENSP00000245451,0.748
939,0.0,0.0,0.0,0.0,9606,0.0,CDH1,SOX9,0.0,0.735,ENSP00000261769,ENSP00000245479,0.735
940,0.0,0.54,0.0,0.0,9606,0.0,CDH1,ARMC7,0.0,0.54,ENSP00000261769,ENSP00000245543,0.0
941,0.0,0.9,0.101,0.0,9606,0.0,CDH1,VASP,0.0,0.934,ENSP00000261769,ENSP00000245932,0.33
942,0.061,0.0,0.0,0.0,9606,0.0,CDH1,TCF15,0.0,0.466,ENSP00000261769,ENSP00000246080,0.455
943,0.0,0.9,0.0,0.0,9606,0.0,CDH1,CAPNS1,0.0,0.909,ENSP00000261769,ENSP00000246533,0.128
944,0.0,0.0,0.0,0.0,9606,0.0,CDH1,CCR7,0.0,0.41,ENSP00000261769,ENSP00000246657,0.411
945,0.0,0.0,0.105,0.0,9606,0.0,CDH1,KRT9,0.0,0.497,ENSP00000261769,ENSP00000246662,0.461
946,0.0,0.0,0.0,0.0,9606,0.0,CDH1,SIX1,0.0,0.43,ENSP00000261769,ENSP00000247182,0.43
947,0.0,0.0,0.053,0.0,9606,0.0,CDH1,RAC2,0.0,0.436,ENSP00000261769,ENSP00000249071,0.429
948,0.0,0.0,0.0,0.0,9606,0.0,CDH1,LIF,0.0,0.4,ENSP00000261769,ENSP00000249075,0.4
949,0.0,0.0,0.063,0.0,9606,0.0,CDH1,SMO,0.0,0.498,ENSP00000261769,ENSP00000249373,0.486
950,0.0,0.0,0.428,0.0,9606,0.0,CDH1,SIRT2,0.0,0.558,ENSP00000261769,ENSP00000249396,0.259
951,0.0,0.0,0.0,0.0,9606,0.0,CDH1,HOXD10,0.0,0.4,ENSP00000261769,ENSP00000249501,0.4
952,0.0,0.0,0.0,0.0,9606,0.0,CDH1,CD68,0.0,0.4,ENSP00000261769,ENSP00000250092,0.4
953,0.0,0.0,0.0,0.0,9606,0.0,CDH1,WISP1,0.0,0.561,ENSP00000261769,ENSP00000250160,0.561
954,0.349,0.0,0.0,0.0,9606,0.0,CDH1,AP1M2,0.0,0.447,ENSP00000261769,ENSP00000250244,0.186
955,0.166,0.0,0.0,0.0,9606,0.0,CDH1,FOXA1,0.0,0.713,ENSP00000261769,ENSP00000250448,0.67
956,0.0,0.9,0.053,0.0,9606,0.0,CDH1,RAP1B,0.0,0.914,ENSP00000261769,ENSP00000250559,0.172
957,0.35,0.0,0.074,0.0,9606,0.0,CDH1,GRHL2,0.0,0.794,ENSP00000261769,ENSP00000251808,0.685
958,0.0,0.0,0.056,0.0,9606,0.0,CDH1,RAF1,0.0,0.407,ENSP00000261769,ENSP00000251849,0.398
959,0.083,0.0,0.0,0.0,9606,0.0,CDH1,KRT5,0.0,0.683,ENSP00000261769,ENSP00000252242,0.669
960,0.0,0.9,0.101,0.0,9606,0.0,CDH1,PVRL2,0.0,0.932,ENSP00000261769,ENSP00000252483,0.311
961,0.0,0.0,0.235,0.0,9606,0.0,CDH1,NUMBL,0.0,0.402,ENSP00000261769,ENSP00000252891,0.249
962,0.0,0.9,0.0,0.0,9606,0.0,CDH1,EXOC4,0.0,0.921,ENSP00000261769,ENSP00000253861,0.248
963,0.0,0.0,0.0,0.0,9606,0.0,CDH1,LGALS3,0.0,0.429,ENSP00000261769,ENSP00000254301,0.429
964,0.0,0.0,0.057,0.0,9606,0.0,CDH1,TRIM21,0.0,0.457,ENSP00000261769,ENSP00000254436,0.448
965,0.0,0.0,0.063,0.0,9606,0.0,CDH1,JAG1,0.0,0.556,ENSP00000261769,ENSP00000254958,0.545
966,0.0,0.0,0.261,0.0,9606,0.0,CDH1,CCNA1,0.0,0.455,ENSP00000261769,ENSP00000255465,0.293
967,0.0,0.0,0.0,0.0,9606,0.0,CDH1,MACROD1,0.0,0.416,ENSP00000261769,ENSP00000255681,0.416
968,0.0,0.0,0.053,0.0,9606,0.0,CDH1,KRAS,0.0,0.764,ENSP00000261769,ENSP00000256078,0.761
969,0.0,0.0,0.532,0.0,9606,0.0,CDH1,CCNB1,0.0,0.857,ENSP00000261769,ENSP00000256442,0.707
970,0.0,0.0,0.379,0.0,9606,0.0,CDH1,VHL,0.0,0.717,ENSP00000261769,ENSP00000256474,0.562
971,0.0,0.0,0.0,0.0,9606,0.0,CDH1,CHL1,0.0,0.429,ENSP00000261769,ENSP00000256509,0.429
972,0.0,0.0,0.121,0.0,9606,0.0,CDH1,NOTCH2,0.0,0.502,ENSP00000261769,ENSP00000256646,0.456
973,0.0,0.72,0.0,0.0,9606,0.0,CDH1,APC,0.0,0.865,ENSP00000261769,ENSP00000257430,0.538
974,0.061,0.0,0.0,0.0,9606,0.0,CDH1,TBX3,0.0,0.689,ENSP00000261769,ENSP00000257566,0.682
975,0.0,0.0,0.08,0.0,9606,0.0,CDH1,CDK4,0.0,0.561,ENSP00000261769,ENSP00000257904,0.542
976,0.0,0.0,0.379,0.0,9606,0.0,CDH1,MDM2,0.0,0.694,ENSP00000261769,ENSP00000258149,0.528
977,0.0,0.0,0.09,0.0,9606,0.0,CDH1,WNT10A,0.0,0.43,ENSP00000261769,ENSP00000258411,0.4
978,0.0,0.0,0.101,0.0,9606,0.0,CDH1,DAB2IP,0.0,0.415,ENSP00000261769,ENSP00000259371,0.376
979,0.108,0.0,0.262,0.0,9606,0.0,CDH1,POU5F1,0.0,0.874,ENSP00000261769,ENSP00000259915,0.824
980,0.062,0.9,0.0,0.0,9606,0.0,CDH1,MMP7,0.0,0.971,ENSP00000261769,ENSP00000260227,0.724
981,0.0,0.0,0.0,0.0,9606,0.0,CDH1,MMP27,0.0,0.534,ENSP00000261769,ENSP00000260229,0.534
982,0.0,0.0,0.0,0.0,9606,0.0,CDH1,MMP13,0.0,0.434,ENSP00000261769,ENSP00000260302,0.434
983,0.0,0.0,0.0,0.0,9606,0.0,CDH1,THBS1,0.0,0.448,ENSP00000261769,ENSP00000260356,0.448
984,0.0,0.9,0.0,0.0,9606,0.0,CDH1,ADAM10,0.0,0.951,ENSP00000261769,ENSP00000260408,0.535
985,0.0,0.0,0.0,0.0,9606,0.0,CDH1,CCND2,0.0,0.429,ENSP00000261769,ENSP00000261254,0.429
986,0.0,0.0,0.0,0.0,9606,0.0,CDH1,LIPG,0.0,0.401,ENSP00000261769,ENSP00000261292,0.401
987,0.0,0.0,0.0,0.0,9606,0.0,CDH1,PEBP1,0.0,0.45,ENSP00000261769,ENSP00000261313,0.45
988,0.0,0.0,0.064,0.0,9606,0.0,CDH1,LRP6,0.0,0.49,ENSP00000261769,ENSP00000261349,0.477
989,0.0,0.0,0.077,0.0,9606,0.0,CDH1,MPP5,0.0,0.462,ENSP00000261769,ENSP00000261681,0.442
990,0.0,0.0,0.05,0.0,9606,0.0,CDH1,PDGFRB,0.0,0.514,ENSP00000261769,ENSP00000261799,0.51
991,0.0,0.9,0.101,0.0,9606,0.0,CDH1,SNX1,0.0,0.911,ENSP00000261769,ENSP00000261889,0.096
992,0.0,0.0,0.053,0.0,9606,0.0,CDH1,RAB11A,0.0,0.715,ENSP00000261769,ENSP00000261890,0.711
993,0.0,0.0,0.329,0.0,9606,0.0,CDH1,SMAD7,0.0,0.693,ENSP00000261769,ENSP00000262158,0.561
994,0.0,0.0,0.064,0.0,9606,0.0,CDH1,SMAD2,0.0,0.862,ENSP00000261769,ENSP00000262160,0.858
995,0.0,0.0,0.0,0.0,9606,0.0,CDH1,RCOR1,0.0,0.408,ENSP00000261769,ENSP00000262241,0.408
996,0.0,0.0,0.294,0.0,9606,0.0,CDH1,PKD1,0.0,0.723,ENSP00000261769,ENSP00000262304,0.625
997,0.0,0.0,0.064,0.0,9606,0.0,CDH1,AXIN1,0.0,0.686,ENSP00000261769,ENSP00000262320,0.678
998,0.0,0.0,0.368,0.0,9606,0.0,CDH1,CREBBP,0.0,0.554,ENSP00000261769,ENSP00000262367,0.323
999,0.0,0.0,0.13,0.0,9606,0.0,CDH1,CSNK2A2,0.0,0.42,ENSP00000261769,ENSP00000262506,0.361
1000,0.061,0.0,0.24,0.0,9606,0.0,CDH1,SLC9A3R1,0.0,0.447,ENSP00000261769,ENSP00000262613,0.287
1001,0.0,0.0,0.087,0.0,9606,0.0,CDH1,CCNE1,0.0,0.468,ENSP00000261769,ENSP00000262643,0.441
1002,0.061,0.9,0.294,0.0,9606,0.0,CDH1,AJUBA,0.0,0.963,ENSP00000261769,ENSP00000262713,0.507
1003,0.0,0.0,0.379,0.0,9606,0.0,CDH1,PHLPP1,0.0,0.463,ENSP00000261769,ENSP00000262719,0.172
1004,0.0,0.0,0.0,0.0,9606,0.0,CDH1,TIMP2,0.0,0.717,ENSP00000261769,ENSP00000262768,0.717
1005,0.0,0.0,0.0,0.0,9606,0.0,CDH1,ARPC1A,0.0,0.653,ENSP00000261769,ENSP00000262942,0.653
1006,0.0,0.0,0.379,0.0,9606,0.0,CDH1,CSE1L,0.0,0.659,ENSP00000261769,ENSP00000262982,0.474
1007,0.0,0.9,0.0,0.0,9606,0.0,CDH1,MAPK3,0.0,0.966,ENSP00000261769,ENSP00000263025,0.678
1008,0.0,0.9,0.386,0.0,9606,0.0,CDH1,ITGAE,0.0,0.985,ENSP00000261769,ENSP00000263087,0.78
1009,0.0,0.0,0.238,0.0,9606,0.0,CDH1,SMARCB1,0.0,0.403,ENSP00000261769,ENSP00000263121,0.249
1010,0.062,0.0,0.461,0.0,9606,0.0,CDH1,ARVCF,0.0,0.613,ENSP00000261769,ENSP00000263207,0.296
1011,0.0,0.0,0.0,0.0,9606,0.0,CDH1,SYP,0.0,0.444,ENSP00000261769,ENSP00000263233,0.444
1012,0.0,0.0,0.379,0.0,9606,0.0,CDH1,ACTR3,0.0,0.414,ENSP00000261769,ENSP00000263238,0.095
1013,0.0,0.0,0.368,0.0,9606,0.0,CDH1,EP300,0.0,0.798,ENSP00000261769,ENSP00000263253,0.693
1014,0.049,0.0,0.063,0.0,9606,0.0,CDH1,PAX8,0.0,0.49,ENSP00000261769,ENSP00000263334,0.474
1015,0.0,0.0,0.0,0.0,9606,0.0,CDH1,IL1B,0.0,0.633,ENSP00000261769,ENSP00000263341,0.633
1016,0.061,0.0,0.121,0.0,9606,0.0,CDH1,NOTCH3,0.0,0.462,ENSP00000261769,ENSP00000263388,0.4
1017,0.0,0.0,0.056,0.0,9606,0.0,CDH1,SELP,0.0,0.408,ENSP00000261769,ENSP00000263686,0.399
1018,0.63,0.0,0.0,0.0,9606,0.0,CDH1,EPCAM,0.0,0.941,ENSP00000261769,ENSP00000263735,0.847
1019,0.0,0.0,0.05,0.0,9606,0.0,CDH1,KDR,0.0,0.563,ENSP00000261769,ENSP00000263923,0.559
1020,0.097,0.0,0.169,0.0,9606,0.0,CDH1,PKP1,0.0,0.537,ENSP00000261769,ENSP00000263946,0.433
1021,0.0,0.9,0.0,0.0,9606,0.0,CDH1,PIK3CA,0.0,0.949,ENSP00000261769,ENSP00000263967,0.517
1022,0.0,0.0,0.05,0.0,9606,0.0,CDH1,CTCF,0.0,0.548,ENSP00000261769,ENSP00000264010,0.544
1023,0.223,0.9,0.294,0.0,9606,0.0,CDH1,CDH3,0.0,0.942,ENSP00000261769,ENSP00000264012,0.0333
1024,0.0,0.9,0.101,0.0,9606,0.0,CDH1,PVRL1,0.0,0.966,ENSP00000261769,ENSP00000264025,0.655
1025,0.0,0.36,0.101,0.0,9606,0.0,CDH1,CBL,0.0,0.515,ENSP00000261769,ENSP00000264033,0.225
1026,0.0,0.0,0.0,0.0,9606,0.0,CDH1,MCAM,0.0,0.43,ENSP00000261769,ENSP00000264036,0.43
1027,0.0,0.0,0.0,0.0,9606,0.0,CDH1,LOXL3,0.0,0.449,ENSP00000261769,ENSP00000264094,0.449
1028,0.0,0.0,0.0,0.0,9606,0.0,CDH1,ATF2,0.0,0.467,ENSP00000261769,ENSP00000264110,0.467
1029,0.107,0.9,0.0,0.0,9606,0.0,CDH1,LAMC2,0.0,0.933,ENSP00000261769,ENSP00000264144,0.316
1030,0.053,0.0,0.06,0.0,9606,0.0,CDH1,ARHGAP31,0.0,0.495,ENSP00000261769,ENSP00000264245,0.478
1031,0.0,0.9,0.0,0.0,9606,0.0,CDH1,CDH10,0.0,0.903,ENSP00000261769,ENSP00000264463,0.042612
1032,0.0,0.0,0.0,0.0,9606,0.0,CDH1,FGF2,0.0,0.795,ENSP00000261769,ENSP00000264498,0.795
1033,0.0,0.0,0.373,0.0,9606,0.0,CDH1,UBE2S,0.0,0.454,ENSP00000261769,ENSP00000264552,0.166
1034,0.0,0.0,0.09,0.0,9606,0.0,CDH1,WNT5A,0.0,0.759,ENSP00000261769,ENSP00000264634,0.745
1035,0.0,0.0,0.0,0.0,9606,0.0,CDH1,STAT3,0.0,0.831,ENSP00000261769,ENSP00000264657,0.831
1036,0.0,0.0,0.0,0.0,9606,0.0,CDH1,FGF10,0.0,0.432,ENSP00000261769,ENSP00000264664,0.432
1037,0.051,0.0,0.0,0.0,9606,0.0,CDH1,DNMT3A,0.0,0.478,ENSP00000261769,ENSP00000264709,0.473
1038,0.061,0.0,0.0,0.0,9606,0.0,CDH1,ICAM1,0.0,0.564,ENSP00000261769,ENSP00000264832,0.555
1039,0.0,0.0,0.0,0.0,9606,0.0,CDH1,PPARGC1A,0.0,0.514,ENSP00000261769,ENSP00000264867,0.514
1040,0.0,0.9,0.0,0.0,9606,0.0,CDH1,RAB7A,0.0,0.923,ENSP00000261769,ENSP00000265062,0.265
1041,0.0,0.9,0.0,0.0,9606,0.0,CDH1,CDH6,0.0,0.909,ENSP00000261769,ENSP00000265071,0.102168
1042,0.049,0.0,0.081,0.0,9606,0.0,CDH1,LEF1,0.0,0.669,ENSP00000261769,ENSP00000265165,0.652
1043,0.0,0.9,0.064,0.0,9606,0.0,CDH1,EGF,0.0,0.988,ENSP00000261769,ENSP00000265171,0.889
1044,0.0,0.0,0.0,0.0,9606,0.0,CDH1,PITX1,0.0,0.42,ENSP00000261769,ENSP00000265340,0.42
1045,0.0,0.0,0.0,0.0,9606,0.0,CDH1,SEMA3C,0.0,0.507,ENSP00000261769,ENSP00000265361,0.507
1046,0.0,0.0,0.09,0.0,9606,0.0,CDH1,WNT2,0.0,0.468,ENSP00000261769,ENSP00000265441,0.44
1047,0.0,0.0,0.08,0.0,9606,0.0,CDH1,CDK6,0.0,0.496,ENSP00000261769,ENSP00000265734,0.475
1048,0.0,0.0,0.0,0.0,9606,0.0,CDH1,TIMP3,0.0,0.555,ENSP00000261769,ENSP00000266085,0.555
1049,0.0,0.0,0.0,0.0,9606,0.0,CDH1,LGR5,0.0,0.538,ENSP00000261769,ENSP00000266674,0.538
1050,0.061,0.0,0.261,0.0,9606,0.0,CDH1,CDK2,0.0,0.626,ENSP00000261769,ENSP00000266970,0.505
1051,0.0,0.9,0.388,0.0,9606,0.0,CDH1,ITGB7,0.0,0.951,ENSP00000261769,ENSP00000267082,0.264
1052,0.245,0.0,0.101,0.0,9606,0.0,CDH1,ERBB3,0.0,0.666,ENSP00000261769,ENSP00000267101,0.548
1053,0.0,0.0,0.0,0.0,9606,0.0,CDH1,RB1,0.0,0.681,ENSP00000261769,ENSP00000267163,0.681
1054,0.0,0.0,0.101,0.0,9606,0.0,CDH1,PXN,0.0,0.628,ENSP00000261769,ENSP00000267257,0.603
1055,0.0,0.0,0.0,0.0,9606,0.0,CDH1,FGF7,0.0,0.465,ENSP00000261769,ENSP00000267843,0.465
1056,0.0,0.9,0.056,0.0,9606,0.0,CDH1,IGF1R,0.0,0.974,ENSP00000261769,ENSP00000268035,0.746
1057,0.063,0.9,0.379,0.0,9606,0.0,CDH1,IQGAP1,0.0,0.984,ENSP00000261769,ENSP00000268182,0.759
1058,0.0,0.9,0.0,0.0,9606,0.0,CDH1,CDH11,0.0,0.913,ENSP00000261769,ENSP00000268603,0.139965
1059,0.0,0.9,0.0,0.0,9606,0.0,CDH1,CDH13,0.0,0.91,ENSP00000261769,ENSP00000268613,0.103785
1060,0.0,0.9,0.0,0.0,9606,0.0,CDH1,CDH2,0.0,0.907,ENSP00000261769,ENSP00000269141,0.077274
1061,0.0,0.0,0.08,0.0,9606,0.0,CDH1,SLC39A6,0.0,0.435,ENSP00000261769,ENSP00000269187,0.411
1062,0.062,0.9,0.0,0.0,9606,0.0,CDH1,MEP1B,0.0,0.926,ENSP00000261769,ENSP00000269202,0.284
1063,0.061,0.0,0.0,0.0,9606,0.0,CDH1,GATA6,0.0,0.643,ENSP00000261769,ENSP00000269216,0.635
1064,0.0,0.0,0.0,0.0,9606,0.0,CDH1,TP53,0.0,0.891,ENSP00000261769,ENSP00000269305,0.89
1065,0.123,0.0,0.101,0.0,9606,0.0,CDH1,ERBB2,0.0,0.867,ENSP00000261769,ENSP00000269571,0.845
1066,0.061,0.0,0.0,0.0,9606,0.0,CDH1,KRT10,0.0,0.468,ENSP00000261769,ENSP00000269576,0.457
1067,0.0,0.0,0.064,0.0,9606,0.0,CDH1,SIK1,0.0,0.497,ENSP00000261769,ENSP00000270162,0.484
1068,0.0,0.9,0.058,0.0,9606,0.0,CDH1,SLC6A3,0.0,0.902,ENSP00000261769,ENSP00000270349,0.047
1069,0.196,0.0,0.101,0.0,9606,0.0,CDH1,CGN,0.0,0.607,ENSP00000261769,ENSP00000271636,0.499
1070,0.0,0.0,0.09,0.0,9606,0.0,CDH1,WNT9A,0.0,0.409,ENSP00000261769,ENSP00000272164,0.378
1071,0.0,0.0,0.053,0.0,9606,0.0,CDH1,RHOB,0.0,0.643,ENSP00000261769,ENSP00000272233,0.638
1072,0.0,0.9,0.0,0.0,9606,0.0,CDH1,RAB5A,0.0,0.932,ENSP00000261769,ENSP00000273047,0.354
1073,0.0,0.0,0.176,0.0,9606,0.0,CDH1,CCNA2,0.0,0.532,ENSP00000261769,ENSP00000274026,0.456
1074,0.0,0.0,0.13,0.0,9606,0.0,CDH1,SFRP2,0.0,0.472,ENSP00000261769,ENSP00000274063,0.418
1075,0.0,0.0,0.472,0.0,9606,0.0,CDH1,SKP2,0.0,0.655,ENSP00000261769,ENSP00000274255,0.374
1076,0.062,0.9,0.0,0.0,9606,0.0,CDH1,IQGAP2,0.0,0.96,ENSP00000261769,ENSP00000274364,0.613
1077,0.0,0.9,0.396,0.0,9606,0.0,CDH1,GNA12,0.0,0.943,ENSP00000261769,ENSP00000275364,0.146
1078,0.062,0.9,0.513,0.0,9606,0.0,CDH1,EGFR,0.0,0.995,ENSP00000261769,ENSP00000275493,0.917
1079,0.157,0.0,0.056,0.0,9606,0.0,CDH1,EPHA1,0.0,0.481,ENSP00000261769,ENSP00000275815,0.4
1080,0.0,0.0,0.0,0.0,9606,0.0,CDH1,DLC1,0.0,0.579,ENSP00000261769,ENSP00000276297,0.579
1081,0.0,0.0,0.0,0.0,9606,0.0,CDH1,TATDN1,0.0,0.443,ENSP00000261769,ENSP00000276692,0.443
1082,0.0,0.0,0.057,0.0,9606,0.0,CDH1,CDKN2B,0.0,0.482,ENSP00000261769,ENSP00000276925,0.474
1083,0.0,0.0,0.121,0.0,9606,0.0,CDH1,NOTCH1,0.0,0.873,ENSP00000261769,ENSP00000277541,0.862
1084,0.0,0.0,0.0,0.0,9606,0.0,CDH1,ATM,0.0,0.426,ENSP00000261769,ENSP00000278616,0.427
1085,0.245,0.0,0.0,0.0,9606,0.0,CDH1,ST14,0.0,0.491,ENSP00000261769,ENSP00000278742,0.354
1086,0.23,0.0,0.0,0.0,9606,0.0,CDH1,OVOL2,0.0,0.516,ENSP00000261769,ENSP00000278780,0.397
1087,0.0,0.0,0.0,0.0,9606,0.0,CDH1,PDCD4,0.0,0.707,ENSP00000261769,ENSP00000280154,0.707
1088,0.061,0.0,0.0,0.0,9606,0.0,CDH1,MYCN,0.0,0.451,ENSP00000261769,ENSP00000281043,0.44
1089,0.0,0.9,0.993,0.0,9606,0.0,CDH1,FER,0.0,0.999,ENSP00000261769,ENSP00000281092,0.069
1090,0.0,0.9,0.137,0.0,9606,0.0,CDH1,TJP1,0.0,0.986,ENSP00000261769,ENSP00000281537,0.854
1091,0.0,0.0,0.05,0.0,9606,0.0,CDH1,FLT1,0.0,0.434,ENSP00000261769,ENSP00000282397,0.429
1092,0.0,0.0,0.064,0.0,9606,0.0,CDH1,GJA1,0.0,0.569,ENSP00000261769,ENSP00000282561,0.559
1093,0.0,0.0,0.064,0.0,9606,0.0,CDH1,BMP6,0.0,0.528,ENSP00000261769,ENSP00000283147,0.517
1094,0.0,0.0,0.0,0.0,9606,0.0,CDH1,THY1,0.0,0.473,ENSP00000261769,ENSP00000284240,0.473
1095,0.061,0.0,0.09,0.0,9606,0.0,CDH1,WNT3A,0.0,0.624,ENSP00000261769,ENSP00000284523,0.596
1096,0.0,0.0,0.09,0.0,9606,0.0,CDH1,WNT7A,0.0,0.71,ENSP00000261769,ENSP00000285018,0.695
1097,0.061,0.9,0.0,0.0,9606,0.0,CDH1,CA2,0.0,0.925,ENSP00000261769,ENSP00000285379,0.267
1098,0.0,0.0,0.053,0.0,9606,0.0,CDH1,RHOC,0.0,0.724,ENSP00000261769,ENSP00000285735,0.72
1099,0.061,0.0,0.063,0.0,9606,0.0,CDH1,FZD7,0.0,0.414,ENSP00000261769,ENSP00000286201,0.387
1100,0.051,0.0,0.0,0.0,9606,0.0,CDH1,WIF1,0.0,0.478,ENSP00000261769,ENSP00000286574,0.473
1101,0.0,0.0,0.0,0.0,9606,0.0,CDH1,TIAM1,0.0,0.472,ENSP00000261769,ENSP00000286827,0.472
1102,0.0,0.0,0.0,0.0,9606,0.0,CDH1,PPARG,0.0,0.613,ENSP00000261769,ENSP00000287820,0.613
1103,0.0,0.0,0.063,0.0,9606,0.0,CDH1,FZD1,0.0,0.468,ENSP00000261769,ENSP00000287934,0.456
1104,0.062,0.0,0.05,0.0,9606,0.0,CDH1,KIT,0.0,0.582,ENSP00000261769,ENSP00000288135,0.569
1105,0.105,0.0,0.074,0.0,9606,0.0,CDH1,GRHL3,0.0,0.606,ENSP00000261769,ENSP00000288955,0.562
1106,0.0,0.0,0.0,0.0,9606,0.0,CDH1,CD1A,0.0,0.424,ENSP00000261769,ENSP00000289429,0.425
1107,0.0,0.9,0.0,0.0,9606,0.0,CDH1,CDH15,0.0,0.906,ENSP00000261769,ENSP00000289746,0.064584
1108,0.0,0.0,0.09,0.0,9606,0.0,CDH1,WNT9B,0.0,0.452,ENSP00000261769,ENSP00000290015,0.423
1109,0.0,0.0,0.09,0.0,9606,0.0,CDH1,WNT4,0.0,0.535,ENSP00000261769,ENSP00000290167,0.51
1110,0.061,0.0,0.0,0.0,9606,0.0,CDH1,IGF2BP1,0.0,0.523,ENSP00000261769,ENSP00000290341,0.512
1111,0.0,0.9,0.0,0.0,9606,0.0,CDH1,CTBP1,0.0,0.969,ENSP00000261769,ENSP00000290921,0.707
1112,0.0,0.0,0.0,0.0,9606,0.0,CDH1,PIP,0.0,0.475,ENSP00000261769,ENSP00000291009,0.475
1113,0.139,0.0,0.0,0.0,9606,0.0,CDH1,TFF1,0.0,0.622,ENSP00000261769,ENSP00000291527,0.579
1114,0.0,0.0,0.0,0.0,9606,0.0,CDH1,LY6K,0.0,0.434,ENSP00000261769,ENSP00000292430,0.434
1115,0.0,0.0,0.0,0.0,9606,0.0,CDH1,STAT5B,0.0,0.593,ENSP00000261769,ENSP00000293328,0.593
1116,0.0,0.0,0.053,0.0,9606,0.0,CDH1,ITGA5,0.0,0.406,ENSP00000261769,ENSP00000293379,0.399
1117,0.0,0.0,0.09,0.0,9606,0.0,CDH1,WNT1,0.0,0.596,ENSP00000261769,ENSP00000293549,0.575
1118,0.061,0.0,0.0,0.0,9606,0.0,CDH1,AQP5,0.0,0.453,ENSP00000261769,ENSP00000293599,0.441
1119,0.0,0.0,0.05,0.0,9606,0.0,CDH1,BCL6B,0.0,0.435,ENSP00000261769,ENSP00000293805,0.43
1120,0.058,0.0,0.064,0.0,9606,0.0,CDH1,LRP5,0.0,0.516,ENSP00000261769,ENSP00000294304,0.496
1121,0.075,0.0,0.0,0.0,9606,0.0,CDH1,FGF19,0.0,0.415,ENSP00000261769,ENSP00000294312,0.394
1122,0.0,0.0,0.0,0.0,9606,0.0,CDH1,PDPN,0.0,0.495,ENSP00000261769,ENSP00000294489,0.495
1123,0.0,0.0,0.0,0.0,9606,0.0,CDH1,VCAM1,0.0,0.448,ENSP00000261769,ENSP00000294728,0.448
1124,0.0,0.9,0.0,0.0,9606,0.0,CDH1,NCSTN,0.0,0.926,ENSP00000261769,ENSP00000294785,0.295
1125,0.0,0.0,0.0,0.0,9606,0.0,CDH1,HPGDS,0.0,0.44,ENSP00000261769,ENSP00000295256,0.44
1126,0.171,0.0,0.0,0.0,9606,0.0,CDH1,CLDN1,0.0,0.759,ENSP00000261769,ENSP00000295522,0.721
1127,0.0,0.0,0.379,0.0,9606,0.0,CDH1,ARPC2,0.0,0.474,ENSP00000261769,ENSP00000295685,0.188
1128,0.061,0.9,0.056,0.0,9606,0.0,CDH1,PRKCI,0.0,0.933,ENSP00000261769,ENSP00000295797,0.342
1129,0.0,0.0,0.0,0.0,9606,0.0,CDH1,NKX6-1,0.0,0.588,ENSP00000261769,ENSP00000295886,0.588
1130,0.061,0.0,0.0,0.0,9606,0.0,CDH1,ALB,0.0,0.759,ENSP00000261769,ENSP00000295897,0.754
1131,0.096,0.0,0.063,0.0,9606,0.0,CDH1,TDGF1,0.0,0.444,ENSP00000261769,ENSP00000296145,0.397
1132,0.0,0.0,0.0,0.0,9606,0.0,CDH1,H2AFZ,0.0,0.44,ENSP00000261769,ENSP00000296417,0.44
1133,0.0,0.0,0.05,0.0,9606,0.0,CDH1,ANXA5,0.0,0.734,ENSP00000261769,ENSP00000296511,0.731
1134,0.069,0.0,0.0,0.0,9606,0.0,CDH1,HPGD,0.0,0.522,ENSP00000261769,ENSP00000296522,0.507
1135,0.0,0.0,0.0,0.0,9606,0.0,CDH1,IL15,0.0,0.596,ENSP00000261769,ENSP00000296545,0.596
1136,0.0,0.9,0.0,0.0,9606,0.0,CDH1,F2RL2,0.0,0.9,ENSP00000261769,ENSP00000296641,0.041
1137,0.0,0.0,0.0,0.0,9606,0.0,CDH1,RICTOR,0.0,0.515,ENSP00000261769,ENSP00000296782,0.515
1138,0.061,0.0,0.0,0.0,9606,0.0,CDH1,FOXQ1,0.0,0.619,ENSP00000261769,ENSP00000296839,0.611
